PRODUCT,FECHAPEDIDO,PURCHASING_HOSPITAL,PURCHASING_DEPARTMENT,NUMERO,REFERENCIA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,TGL,PRODUCTO,CODIGO_CLASS,CODIGO_NUM,YEAR,MONTH,DAYOFMONTH,DAYOFYEAR,CANTIDADCOMPRA
64750,2023-03-15,18,1,338203/23,4630,50,13.749996,178.749948,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1.0,0.10116832198743272,0.9562348265919056,650
64750,2023-03-29,8,,399716/23,4630,50,13.749996,261.249924,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1.0,-0.3943558551133187,0.9984354211555643,950
64750,2023-04-13,8,,460719/23,4630,50,13.749996,247.499928,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.8660254037844387,0.48530196253108104,0.9796136916454901,900
64750,2023-05-05,8,,553113/23,4630,50,13.749996,219.999936,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.49999999999999994,0.8486442574947509,0.835925479418637,800
64750,2023-05-08,4,1,569433/23,4630,50,13.749996,233.749932,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.49999999999999994,0.9987165071710528,0.8064799463209448,850
64750,2023-05-15,13,1,600970/23,4630,50,13.749996,54.999984,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.49999999999999994,0.10116832198743272,0.7295575540864875,200
64750,2023-05-24,8,,642848/23,4630,500,137.49996,274.99992,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,0.49999999999999994,-0.9884683243281114,0.6152845999633276,1000
64750,2023-06-07,8,,707796/23,4630,50,13.749996,261.249924,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1.2246467991473532e-16,0.9884683243281114,0.4093559588156213,950
64750,2023-06-16,8,,748142/23,4630,500,137.49996,274.99992,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1.2246467991473532e-16,-0.10116832198743204,0.26366549272800704,1000
64750,2023-06-29,8,,808028/23,4630,50,13.749996,219.999936,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,1.2246467991473532e-16,-0.3943558551133187,0.04302223300453059,800
64750,2023-07-04,4,1,822900/23,4630,500,137.49996,274.99992,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.4999999999999998,0.72479278722912,-0.04302223300453034,1000
64750,2023-07-13,8,,860727/23,4630,500,137.49996,274.99992,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.4999999999999998,0.48530196253108104,-0.19667288979357622,1000
64750,2023-07-26,8,,904454/23,4630,50,13.749996,233.749932,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.4999999999999998,-0.848644257494751,-0.4093559588156211,850
64750,2023-08-04,8,,953202/23,4630,50,13.749996,247.499928,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.8660254037844384,0.72479278722912,-0.5452404385406507,900
64750,2023-08-31,8,,1034677/23,4630,50,13.749996,261.249924,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.8660254037844384,-2.4492935982947064e-16,-0.8631421280499115,950
64750,2023-09-11,8,,1129205/23,4630,50,13.749996,219.999936,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-1.0,0.7907757369376989,-0.9427611433904206,800
64750,2023-09-18,8,,1149765/23,4630,50,13.749996,233.749932,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-1.0,-0.4853019625310808,-0.9760105506323682,850
64750,2023-10-03,7,3,1225845/23,4630,50,13.749996,27.499992,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.8660254037844386,0.5712682150947923,-0.9992500112396835,100
64750,2023-10-03,8,,1225855/23,4630,50,13.749996,219.999936,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.8660254037844386,0.5712682150947923,-0.9992500112396835,800
64750,2023-10-11,8,,1256939/23,4630,50,13.749996,219.999936,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.8660254037844386,0.7907757369376989,-0.9844738167520923,800
64750,2023-10-20,8,,1296196/23,4630,50,13.749996,247.499928,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.8660254037844386,-0.7907757369376986,-0.9455963874271428,900
64750,2023-10-31,8,,1331933/23,4630,50,13.749996,219.999936,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,E,64750,2023,-0.8660254037844386,-2.4492935982947064e-16,-0.867456354729597,800
65509,2023-01-12,0,2,32101/23,161445.2,10,53.68,536.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.49999999999999994,0.6513724827222223,0.2051044998686192,100
65509,2023-01-13,18,1,41451/23,161445.2,10,53.68,375.76,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.49999999999999994,0.48530196253108104,0.22192151300416552,70
65509,2023-02-01,18,1,125354/23,161445.2,10,53.68,375.76,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.8660254037844386,0.20129852008866006,0.5234156073655503,70
65509,2023-02-06,10,1,141517/23,161445.2,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.8660254037844386,0.9377521321470804,0.5947266869607634,200
65509,2023-02-07,13,1,147847/23,161445.2,10,53.68,805.2,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.8660254037844386,0.9884683243281114,0.6084768701151261,150
65509,2023-02-10,0,2,165331/23,161445.2,10,53.68,536.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.8660254037844386,0.8978045395707416,0.6486295610349814,100
65509,2023-02-13,7,3,173757/23,161445.2,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.8660254037844386,0.48530196253108104,0.6870527672236669,200
65509,2023-02-23,13,1,229071/23,161445.2,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.8660254037844386,-0.9987165071710528,0.8013610881746766,200
65509,2023-02-24,8,,239777/23,161445.2,10,53.68,3220.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.8660254037844386,-0.9884683243281114,0.8115390590073611,600
65509,2023-03-14,0,2,333009/23,161445.2,80,429.44,429.44,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1.0,0.29936312297335804,0.9510565162951535,80
65509,2023-03-29,13,1,401949/23,161445.2,10,53.68,536.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1.0,-0.3943558551133187,0.9984354211555643,100
65509,2023-03-30,0,2,411022/23,161445.2,80,429.44,429.44,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1.0,-0.20129852008866114,0.9992500112396835,80
65509,2023-03-31,18,1,415531/23,161445.2,80,429.44,429.44,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1.0,-2.4492935982947064e-16,0.9997685019798909,80
65509,2023-04-11,0,2,448123/23,161445.2,10,53.68,536.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.8660254037844387,0.7907757369376989,0.9859481499638304,100
65509,2023-04-24,13,1,505207/23,161445.2,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.8660254037844387,-0.9884683243281114,0.9242907221930934,200
65509,2023-05-15,0,2,601627/23,161445.2,80,429.44,429.44,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,0.49999999999999994,0.10116832198743272,0.7295575540864875,80
65509,2023-06-05,7,3,697167/23,161445.2,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1.2246467991473532e-16,0.8486442574947509,0.440518784350495,200
65509,2023-06-28,13,1,798075/23,161445.2,10,53.68,1610.4,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,1.2246467991473532e-16,-0.5712682150947924,0.06021327736579302,300
65509,2023-07-04,0,2,822874/23,161445.2,10,53.68,536.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.4999999999999998,0.72479278722912,-0.04302223300453034,100
65509,2023-07-27,0,2,907621/23,161445.2,10,53.68,536.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.4999999999999998,-0.72479278722912,-0.42500033996955394,100
65509,2023-08-04,8,,953178/23,161445.2,10,53.68,1234.64,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.8660254037844384,0.72479278722912,-0.5452404385406507,230
65509,2023-08-08,13,1,965782/23,161445.2,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.8660254037844384,0.9987165071710528,-0.6016240632249227,200
65509,2023-08-17,0,2,989936/23,161445.2,80,429.44,429.44,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.8660254037844384,-0.2993631229733582,-0.7176769136759615,80
65509,2023-08-21,8,,1002357/23,161445.2,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.8660254037844384,-0.8978045395707417,-0.7638886127905429,200
65509,2023-08-29,13,1,1025982/23,161445.2,10,53.68,805.2,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.8660254037844384,-0.3943558551133187,-0.8452490573530634,150
65509,2023-08-30,0,2,1031096/23,161445.2,80,429.44,429.44,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.8660254037844384,-0.20129852008866114,-0.8543221697498269,80
65509,2023-09-01,8,,1034956/23,161445.2,10,53.68,1180.96,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-1.0,0.20129852008866006,-0.8717063187093218,220
65509,2023-09-20,13,1,1162402/23,161445.2,10,53.68,751.52,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-1.0,-0.7907757369376986,-0.9829265519799822,140
65509,2023-09-21,0,2,1170828/23,161445.2,10,53.68,536.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-1.0,-0.8978045395707417,-0.9859481499638303,100
65509,2023-10-03,7,3,1225787/23,161445.2,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.8660254037844386,0.5712682150947923,-0.9992500112396835,200
65509,2023-10-10,8,,1253073/23,161445.2,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.8660254037844386,0.8978045395707416,-0.9873494423939864,200
65509,2023-10-23,7,3,1301439/23,161445.2,10,53.68,1610.4,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,E,65509,2023,-0.8660254037844386,-0.9987165071710528,-0.9275416835791965,300
56207,2023-02-17,18,1,204658/23,1492.00,350,108.4545,108.4545,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,C,56207,2023,0.8660254037844386,-0.2993631229733582,0.7354170229639855,350
56207,2023-02-25,8,,240026/23,1492.00,350,108.4545,108.4545,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,C,56207,2023,0.8660254037844386,-0.9377521321470804,0.8214765533024142,350
56207,2023-08-10,7,3,971344/23,1492.00,350,108.4545,108.4545,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,C,56207,2023,-0.8660254037844384,0.8978045395707416,-0.6287628145958345,350
70130,2023-01-20,13,1,75480/23,187662,50,119.9,479.6,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.49999999999999994,-0.7907757369376986,0.3375228995941133,200
70130,2023-01-23,0,2,83392/23,187662,50,119.9,239.8,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.49999999999999994,-0.9987165071710528,0.38566340624360707,100
70130,2023-01-23,18,1,81455/23,187662,5,11.99,311.74,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.49999999999999994,-0.9987165071710528,0.38566340624360707,130
70130,2023-01-31,10,1,116416/23,187662,5,11.99,155.87,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.49999999999999994,-2.4492935982947064e-16,0.5086709438521044,65
70130,2023-02-21,18,1,217120/23,187662,50,119.9,359.7,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.8660254037844386,-0.8978045395707417,0.7802958510707755,150
70130,2023-02-23,13,1,229260/23,187662,50,119.9,479.6,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.8660254037844386,-0.9987165071710528,0.8013610881746766,200
70130,2023-02-24,8,,239697/23,187662,5,11.99,335.72,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.8660254037844386,-0.9884683243281114,0.8115390590073611,140
70130,2023-02-27,0,2,245181/23,187662,50,119.9,239.8,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.8660254037844386,-0.72479278722912,0.8406184056344782,100
70130,2023-03-30,18,1,408050/23,187662,5,11.99,311.74,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,1.0,-0.20129852008866114,0.9992500112396835,130
70130,2023-04-12,13,1,454038/23,187662,50,119.9,479.6,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.8660254037844387,0.6513724827222223,0.9829265519799822,200
70130,2023-05-15,0,2,601624/23,187662,50,119.9,239.8,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.49999999999999994,0.10116832198743272,0.7295575540864875,100
70130,2023-05-17,8,,613449/23,187662,5,11.99,167.86,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.49999999999999994,-0.2993631229733582,0.705583610107178,70
70130,2023-05-18,8,,617537/23,187662,5,11.99,383.68,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.49999999999999994,-0.4853019625310808,0.6932812268869777,160
70130,2023-05-31,8,,678849/23,187662,5,11.99,179.85,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,0.49999999999999994,-2.4492935982947064e-16,0.5160623910158528,75
70130,2023-06-21,8,,768572/23,187662,5,11.99,179.85,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,1.2246467991473532e-16,-0.8978045395707417,0.1797665857255624,75
70130,2023-06-23,13,1,779564/23,187662,50,119.9,719.4,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,1.2246467991473532e-16,-0.9987165071710528,0.1457991969198751,300
70130,2023-06-30,8,,811732/23,187662,50,119.9,239.8,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,1.2246467991473532e-16,-0.20129852008866114,0.02581844022713308,100
70130,2023-07-04,0,2,822672/23,187662,50,119.9,239.8,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.4999999999999998,0.72479278722912,-0.04302223300453034,100
70130,2023-07-10,8,,846762/23,187662,5,11.99,179.85,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.4999999999999998,0.8978045395707416,-0.14579919691987442,75
70130,2023-07-21,8,,889799/23,187662,5,11.99,179.85,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.4999999999999998,-0.8978045395707417,-0.3294084822245302,75
70130,2023-07-31,8,,935734/23,187662,5,11.99,179.85,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.4999999999999998,-2.4492935982947064e-16,-0.4862727071086902,75
70130,2023-08-10,7,3,971995/23,187662,50,119.9,479.6,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.8660254037844384,0.8978045395707416,-0.6287628145958345,200
70130,2023-08-17,8,,990048/23,187662,5,11.99,407.66,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.8660254037844384,-0.2993631229733582,-0.7176769136759615,170
70130,2023-08-18,0,2,993554/23,187662,50,119.9,239.8,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.8660254037844384,-0.4853019625310808,-0.7295575540864876,100
70130,2023-08-29,13,1,1025983/23,187662,50,119.9,479.6,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.8660254037844384,-0.3943558551133187,-0.8452490573530634,200
70130,2023-09-22,0,2,1174976/23,187662,5,11.99,143.88,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-1.0,-0.9680771188662041,-0.9886775902323404,60
70130,2023-09-22,8,,1171971/23,187662,50,119.9,359.7,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-1.0,-0.9680771188662041,-0.9886775902323404,150
70130,2023-10-16,7,3,1268437/23,187662,50,119.9,479.6,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.8660254037844386,-0.10116832198743204,-0.965739937654855,200
70130,2023-10-18,8,,1283012/23,187662,50,119.9,359.7,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,E,70130,2023,-0.8660254037844386,-0.4853019625310808,-0.9562348265919058,150
64911,2023-01-09,10,1,16214/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.49999999999999994,0.9680771188662043,0.15430882066428117,300
64911,2023-01-11,10,1,27840/23,20701,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.49999999999999994,0.7907757369376989,0.1882267098432442,600
64911,2023-01-20,18,1,75591/23,20701,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.49999999999999994,-0.7907757369376986,0.3375228995941133,600
64911,2023-01-30,7,3,112910/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.49999999999999994,-0.20129852008866114,0.4937755501599772,300
64911,2023-02-15,13,1,185852/23,20701,300,766.128,3064.512,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.8660254037844386,0.10116832198743272,0.7116566222817746,1200
64911,2023-02-21,18,1,217101/23,20701,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.8660254037844386,-0.8978045395707417,0.7802958510707755,600
64911,2023-02-22,4,1,223857/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.8660254037844386,-0.9680771188662041,0.7909456567567772,300
64911,2023-02-25,8,,239943/23,20701,300,766.128,2298.384,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.8660254037844386,-0.9377521321470804,0.8214765533024142,900
64911,2023-03-01,10,1,250381/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.0,0.20129852008866006,0.8587639582758029,300
64911,2023-03-02,0,2,255366/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.0,0.39435585511331855,0.8674563547295968,300
64911,2023-03-24,18,1,381029/23,20701,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.0,-0.9884683243281114,0.989932495087353,600
64911,2023-03-29,13,1,401930/23,20701,300,766.128,3064.512,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.0,-0.3943558551133187,0.9984354211555643,1200
64911,2023-03-31,7,3,415210/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.0,-2.4492935982947064e-16,0.9997685019798909,300
64911,2023-04-12,18,1,454225/23,20701,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.8660254037844387,0.6513724827222223,0.9829265519799822,600
64911,2023-05-04,13,1,547164/23,20701,300,766.128,3064.512,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.49999999999999994,0.72479278722912,0.8452490573530633,1200
64911,2023-05-17,8,,614391/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.49999999999999994,-0.2993631229733582,0.705583610107178,300
64911,2023-05-24,8,,642733/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,0.49999999999999994,-0.9884683243281114,0.6152845999633276,300
64911,2023-06-05,7,3,696831/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.2246467991473532e-16,0.8486442574947509,0.440518784350495,300
64911,2023-06-05,8,,696820/23,20701,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.2246467991473532e-16,0.8486442574947509,0.440518784350495,600
64911,2023-06-12,13,1,723680/23,20701,300,766.128,3064.512,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.2246467991473532e-16,0.6513724827222223,0.3294084822245304,1200
64911,2023-06-15,8,,741880/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.2246467991473532e-16,0.10116832198743272,0.28023067519921585,300
64911,2023-06-22,8,,774080/23,20701,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.2246467991473532e-16,-0.9680771188662041,0.16280701293851715,600
64911,2023-06-27,4,1,790514/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.2246467991473532e-16,-0.72479278722912,0.07738647923346301,300
64911,2023-06-29,8,,807682/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,1.2246467991473532e-16,-0.3943558551133187,0.04302223300453059,300
64911,2023-07-07,8,,840819/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.4999999999999998,0.9884683243281114,-0.09453674981719933,300
64911,2023-07-10,8,,846687/23,20701,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.4999999999999998,0.8978045395707416,-0.14579919691987442,600
64911,2023-07-18,13,1,875608/23,20701,300,766.128,3064.512,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.4999999999999998,-0.4853019625310808,-0.2802306751992161,1200
64911,2023-07-26,8,,904369/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.4999999999999998,-0.848644257494751,-0.4093559588156211,300
64911,2023-07-31,8,,935754/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.4999999999999998,-2.4492935982947064e-16,-0.4862727071086902,300
64911,2023-08-08,8,,965149/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.8660254037844384,0.9987165071710528,-0.6016240632249227,300
64911,2023-08-09,0,2,970183/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.8660254037844384,0.9680771188662043,-0.6152845999633277,300
64911,2023-08-11,8,,980119/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.8660254037844384,0.7907757369376989,-0.6420547132365636,300
64911,2023-08-14,8,,985354/23,20701,300,766.128,3064.512,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.8660254037844384,0.29936312297335804,-0.6807734094770159,1200
64911,2023-08-28,7,3,1021847/23,20701,300,766.128,766.128,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.8660254037844384,-0.5712682150947924,-0.8359254794186365,300
64911,2023-08-30,13,1,1029376/23,20701,300,766.128,3064.512,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.8660254037844384,-0.20129852008866114,-0.8543221697498269,1200
64911,2023-09-25,8,,1179812/23,20701,300,766.128,3830.64,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-1.0,-0.9377521321470804,-0.9951053111006974,1500
64911,2023-10-16,7,3,1268509/23,20701,300,766.128,3064.512,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.8660254037844386,-0.10116832198743204,-0.965739937654855,1200
64911,2023-10-30,8,,1327169/23,20701,300,766.128,2298.384,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,E,64911,2023,-0.8660254037844386,-0.20129852008866114,-0.8758917051442433,900
69682,2023-01-05,10,1,11009/23,166680.2,10,131.89,1582.68,Compra menor,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,E,69682,2023,0.49999999999999994,0.8486442574947509,0.08596479873744647,120
69682,2023-01-11,10,1,28099/23,166680.2,10,131.89,1318.9,Compra menor,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,E,69682,2023,0.49999999999999994,0.7907757369376989,0.1882267098432442,100
